,Exporter Name,Address,pincode,Taluk,Districtname,statename
130,AKAY FLAVOURS & AROMATICS LTD.,"Akanadu, Mudakuzha P.O, Kurichilakodu, Akanad, Kochi, Vengoor West, Kerala 683546, India",683546,Kunnathunad,Ernakulam,KERALA
131,AKAY FLAVOURS & AROMATICS LTD.,"Akanadu, Mudakuzha P.O, Kurichilakodu, Akanad, Kochi, Vengoor West, Kerala 683546, India",683546,Kunnathunad,Ernakulam,KERALA
132,AKAY FLAVOURS & AROMATICS LTD.,"Akanadu, Mudakuzha P.O, Kurichilakodu, Akanad, Kochi, Vengoor West, Kerala 683546, India",683546,Kunnathunad,Ernakulam,KERALA
133,AKAY FLAVOURS & AROMATICS LTD.,"Akanadu, Mudakuzha P.O, Kurichilakodu, Akanad, Kochi, Vengoor West, Kerala 683546, India",683546,Kunnathunad,Ernakulam,KERALA
134,AKRUTHI APPARELS,"2/140, Kovil Street, Mangalam Rd, S R Nagar, Tiruppur, Tamil Nadu 641687, India",641687,Tiruppur,Coimbatore,TAMIL NADU
135,AKRUTHI APPARELS,"2/140, Kovil Street, Mangalam Rd, S R Nagar, Tiruppur, Tamil Nadu 641687, India",641687,Tiruppur,Coimbatore,TAMIL NADU
136,AKRUTHI APPARELS,"2/140, Kovil Street, Mangalam Rd, S R Nagar, Tiruppur, Tamil Nadu 641687, India",641687,Tirupur,Coimbatore,TAMIL NADU
137,AKSHARA GARMENTS,"SF No. 12/3,4,5 - 13/1 - 21/1 , Sasthiri Nagar, Erangattur, Mettupalayam, Sathyamangalam - Mettupalayam Main Rd, South Rangasamuthram, Sathyamangalam, Tamil Nadu 638402, India",638402,Sathyamangalam,Erode,TAMIL NADU
138,AKSHARA GARMENTS,"SF No. 12/3,4,5 - 13/1 - 21/1 , Sasthiri Nagar, Erangattur, Mettupalayam, Sathyamangalam - Mettupalayam Main Rd, South Rangasamuthram, Sathyamangalam, Tamil Nadu 638402, India",638402,Sathy,Erode,TAMIL NADU
139,AKSHARA GARMENTS,"SF No. 12/3,4,5 - 13/1 - 21/1 , Sasthiri Nagar, Erangattur, Mettupalayam, Sathyamangalam - Mettupalayam Main Rd, South Rangasamuthram, Sathyamangalam, Tamil Nadu 638402, India",638402,Sathy,Erode,TAMIL NADU
140,AKSHARA GARMENTS,"SF No. 12/3,4,5 - 13/1 - 21/1 , Sasthiri Nagar, Erangattur, Mettupalayam, Sathyamangalam - Mettupalayam Main Rd, South Rangasamuthram, Sathyamangalam, Tamil Nadu 638402, India",638402,Sathyamangalam,Erode,TAMIL NADU
141,AKSHARA GARMENTS,"SF No. 12/3,4,5 - 13/1 - 21/1 , Sasthiri Nagar, Erangattur, Mettupalayam, Sathyamangalam - Mettupalayam Main Rd, South Rangasamuthram, Sathyamangalam, Tamil Nadu 638402, India",638402,Sathyamangalam,Erode,TAMIL NADU
142,AKSHARA GARMENTS,"SF No. 12/3,4,5 - 13/1 - 21/1 , Sasthiri Nagar, Erangattur, Mettupalayam, Sathyamangalam - Mettupalayam Main Rd, South Rangasamuthram, Sathyamangalam, Tamil Nadu 638402, India",638402,Sathy,Erode,TAMIL NADU
143,AKSHARA GARMENTS,"SF No. 12/3,4,5 - 13/1 - 21/1 , Sasthiri Nagar, Erangattur, Mettupalayam, Sathyamangalam - Mettupalayam Main Rd, South Rangasamuthram, Sathyamangalam, Tamil Nadu 638402, India",638402,,Coimbatore,TAMIL NADU
144,AKSHARA GARMENTS,"SF No. 12/3,4,5 - 13/1 - 21/1 , Sasthiri Nagar, Erangattur, Mettupalayam, Sathyamangalam - Mettupalayam Main Rd, South Rangasamuthram, Sathyamangalam, Tamil Nadu 638402, India",638402,Sathy,Erode,TAMIL NADU
145,AKSHARA GARMENTS,"SF No. 12/3,4,5 - 13/1 - 21/1 , Sasthiri Nagar, Erangattur, Mettupalayam, Sathyamangalam - Mettupalayam Main Rd, South Rangasamuthram, Sathyamangalam, Tamil Nadu 638402, India",638402,Sathy,Erode,TAMIL NADU
146,AKSHARA GARMENTS,"SF No. 12/3,4,5 - 13/1 - 21/1 , Sasthiri Nagar, Erangattur, Mettupalayam, Sathyamangalam - Mettupalayam Main Rd, South Rangasamuthram, Sathyamangalam, Tamil Nadu 638402, India",638402,Sathy,Erode,TAMIL NADU
147,ALAIJA RUBBER FACTORY,"5R6W+2FJ, Kashayapadi, Kozhikode, Feroke, Kerala 673631, India",673631,Kozhikode,Kozhikode,KERALA
148,ALAIJA RUBBER FACTORY,"5R6W+2FJ, Kashayapadi, Kozhikode, Feroke, Kerala 673631, India",673631,Kozhikode,Kozhikode,KERALA
149,ALAIJA RUBBER FACTORY,"5R6W+2FJ, Kashayapadi, Kozhikode, Feroke, Kerala 673631, India",673631,Kozhikode,Kozhikode,KERALA
150,ALAIJA RUBBER FACTORY,"5R6W+2FJ, Kashayapadi, Kozhikode, Feroke, Kerala 673631, India",673631,Kozhikode,Kozhikode,KERALA
151,ALAN TECH INDISTRIAL SOLUTIONS,"Mookkannoor Ezhattumugham Rd, Mookkannoor, Kerala 683577, India",683577,Aluva,Ernakulam,KERALA
152,ALAN TECH INDISTRIAL SOLUTIONS,"Mookkannoor Ezhattumugham Rd, Mookkannoor, Kerala 683577, India",683577,Aluva,Ernakulam,KERALA
153,ALAN TECH INDISTRIAL SOLUTIONS,"Mookkannoor Ezhattumugham Rd, Mookkannoor, Kerala 683577, India",683577,Aluva,Ernakulam,KERALA
154,ALAN TECH INDISTRIAL SOLUTIONS,"Mookkannoor Ezhattumugham Rd, Mookkannoor, Kerala 683577, India",683577,Aluva,Ernakulam,KERALA
155,ALBERTS ARTS COLLECTIONS,"X746+P3V, Jew Town Rd, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA
156,ALBERTS ARTS COLLECTIONS,"X746+P3V, Jew Town Rd, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA
157,ALBERTS ARTS COLLECTIONS,"X746+P3V, Jew Town Rd, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA
158,ALBERTS ARTS COLLECTIONS,"X746+P3V, Jew Town Rd, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA
159,ALEX MACHINES,"P838+CP5, Kottaram Jn. Rd, Kadakkarappally, Kerala 688529, India",688529,Cherthala,Alappuzha,KERALA
160,ALEX MACHINES,"P838+CP5, Kottaram Jn. Rd, Kadakkarappally, Kerala 688529, India",688529,Cherthala,Alappuzha,KERALA
161,ALLAKKAT INTERNATIONAL,"P.O, Kommady, Thumpoly, Alappuzha, Aryad South, Kerala 688008, India",688008,Ambalapuzha,Alappuzha,KERALA
162,ALLEPPEY BALERS P.LTD.,"Alappuzha, Kerala, India",682002,Kochi,Ernakulam,KERALA
163,ALLEPPEY BALERS P.LTD.,"Alappuzha, Kerala, India",682002,Kochi,Ernakulam,KERALA
164,ALLEPPEY BALERS P.LTD.,"Alappuzha, Kerala, India",682002,Kochi,Ernakulam,KERALA
165,ALLEPPEY BALERS P.LTD.,"Alappuzha, Kerala, India",682002,Kochi,Ernakulam,KERALA
166,ALLEPPEY CO. LTD.,"Alappuzha, Kerala, India",688534,Cherthla,Alappuzha,KERALA
167,ALPHONSA CASHEW INDUSTRIES,"Puthoor, Kerala 691507, India",691507,Kottarakkara,Kollam,KERALA
168,ALPHONSA CASHEW INDUSTRIES,"Puthoor, Kerala 691507, India",691507,Kottarakkara,Kollam,KERALA
169,ALPHONSA CASHEW INDUSTRIES,"Puthoor, Kerala 691507, India",691507,Kottarakkara,Kollam,KERALA
170,ALPHONSA CASHEW INDUSTRIES,"Puthoor, Kerala 691507, India",691507,Kottarakkara,Kollam,KERALA
171,ALPHONSA CASHEW INDUSTRIES,"Puthoor, Kerala 691507, India",691507,Kottarakara,Kollam,KERALA
172,ALPHONSA CASHEW INDUSTRIES,"Puthoor, Kerala 691507, India",691507,Kottarakara,Kollam,KERALA
173,ALPHONSA CASHEW INDUSTRIES,"Puthoor, Kerala 691507, India",691507,Kottarakkara,Kollam,KERALA
174,ALPHONSA CASHEW INDUSTRIES,"Puthoor, Kerala 691507, India",691507,Kottarakkara,Kollam,KERALA
175,AMAZING EXPORT CORPORATION,"SF.No:105,Valayankadu,P.Vadugapalayam Post, Palladam-Dharapuram Rd, Palladam, Tamil Nadu 641664, India",641664,Palladam,Coimbatore,TAMIL NADU
176,AMAZING EXPORT CORPORATION,"SF.No:105,Valayankadu,P.Vadugapalayam Post, Palladam-Dharapuram Rd, Palladam, Tamil Nadu 641664, India",641664,Palladam,Coimbatore,TAMIL NADU
177,AMAZING EXPORT CORPORATION,"SF.No:105,Valayankadu,P.Vadugapalayam Post, Palladam-Dharapuram Rd, Palladam, Tamil Nadu 641664, India",641664,Tirupur,Coimbatore,TAMIL NADU
178,AMAZING EXPORT CORPORATION,"SF.No:105,Valayankadu,P.Vadugapalayam Post, Palladam-Dharapuram Rd, Palladam, Tamil Nadu 641664, India",641664,Palladam,Coimbatore,TAMIL NADU
179,AMAZING EXPORT CORPORATION,"SF.No:105,Valayankadu,P.Vadugapalayam Post, Palladam-Dharapuram Rd, Palladam, Tamil Nadu 641664, India",641664,Palladam,Coimbatore,TAMIL NADU
180,AMAZING EXPORT CORPORATION,"SF.No:105,Valayankadu,P.Vadugapalayam Post, Palladam-Dharapuram Rd, Palladam, Tamil Nadu 641664, India",641664,Palladam,Coimbatore,TAMIL NADU
181,AMAZING EXPORT CORPORATION,"SF.No:105,Valayankadu,P.Vadugapalayam Post, Palladam-Dharapuram Rd, Palladam, Tamil Nadu 641664, India",641664,Palladam,Coimbatore,TAMIL NADU
182,AMAZING EXPORT CORPORATION,"SF.No:105,Valayankadu,P.Vadugapalayam Post, Palladam-Dharapuram Rd, Palladam, Tamil Nadu 641664, India",641664,Palladam,Coimbatore,TAMIL NADU
183,AMAZING EXPORT CORPORATION,"SF.No:105,Valayankadu,P.Vadugapalayam Post, Palladam-Dharapuram Rd, Palladam, Tamil Nadu 641664, India",641664,Palladam,Coimbatore,TAMIL NADU
184,AMAZING EXPORT CORPORATION,"SF.No:105,Valayankadu,P.Vadugapalayam Post, Palladam-Dharapuram Rd, Palladam, Tamil Nadu 641664, India",641664,Palladam,Coimbatore,TAMIL NADU
185,AMAZING EXPORT CORPORATION,"SF.No:105,Valayankadu,P.Vadugapalayam Post, Palladam-Dharapuram Rd, Palladam, Tamil Nadu 641664, India",641664,Palladam,Coimbatore,TAMIL NADU
186,AMAZING EXPORT CORPORATION,"SF.No:105,Valayankadu,P.Vadugapalayam Post, Palladam-Dharapuram Rd, Palladam, Tamil Nadu 641664, India",641664,Palladam,Coimbatore,TAMIL NADU
187,AMAZING EXPORT CORPORATION,"SF.No:105,Valayankadu,P.Vadugapalayam Post, Palladam-Dharapuram Rd, Palladam, Tamil Nadu 641664, India",641664,Palladam,Coimbatore,TAMIL NADU
188,AMBIKA COTTON MILLS LTD.,"15, Valluvar St, Sivananda Colony, Tatabad, Coimbatore, Tamil Nadu 641012, India",641012,Coimbatore South,Coimbatore,TAMIL NADU
189,AMBIKA COTTON MILLS LTD.,"15, Valluvar St, Sivananda Colony, Tatabad, Coimbatore, Tamil Nadu 641012, India",641012,Coimbatore South,Coimbatore,TAMIL NADU
190,ANAND TEXTILES,"W8GX+FX8 Moopanpara, Valapattanam, Kerala 670011, India",670011,Kannur,Kannur,KERALA
191,ANAND TEXTILES,"W8GX+FX8 Moopanpara, Valapattanam, Kerala 670011, India",670011,Kannur,Kannur,KERALA
192,ANAND TEXTILES,"W8GX+FX8 Moopanpara, Valapattanam, Kerala 670011, India",670011,Kannur,Kannur,KERALA
193,ANANDHA FABRICATIONS(CBE)P.LTD.,"Thudiyalur Rd, near Indian Oil Petrol Bunk, Saravanampatti, Coimbatore, Tamil Nadu 641006, India",641006,Coimbatore North,Coimbatore,TAMIL NADU
194,ANANDHA FABRICATIONS(CBE)P.LTD.,"Thudiyalur Rd, near Indian Oil Petrol Bunk, Saravanampatti, Coimbatore, Tamil Nadu 641006, India",641006,Coimbatore North,Coimbatore,TAMIL NADU
195,ANANDHA FABRICATIONS(CBE)P.LTD.,"Thudiyalur Rd, near Indian Oil Petrol Bunk, Saravanampatti, Coimbatore, Tamil Nadu 641006, India",641006,Coimbatore North,Coimbatore,TAMIL NADU
196,ANASWARA OFFSET P.LTD,"Edappally Raghavan Pillai Road, Junction, Perandoor, Elamakkara, Kochi, Kerala 682026, India",682026,Ernakulam,Ernakulam,KERALA
197,ANCHUTHARA FOOD PRODUCTS,"MLA Rd, Poochakkal, Cherthala, Panavally, Kerala 688526, India",688526,Cherthala,Alappuzha,KERALA
198,ANCHUTHARA FOOD PRODUCTS,"MLA Rd, Poochakkal, Cherthala, Panavally, Kerala 688526, India",688526,Cherthala,Alappuzha,KERALA
199,ANCHUTHARA FOOD PRODUCTS,"MLA Rd, Poochakkal, Cherthala, Panavally, Kerala 688526, India",688526,Cherthala,Alappuzha,KERALA
200,ANCHUTHARA FOOD PRODUCTS,"MLA Rd, Poochakkal, Cherthala, Panavally, Kerala 688526, India",688526,Cherthala,Alappuzha,KERALA
201,ANCHUTHARA FOOD PRODUCTS,"MLA Rd, Poochakkal, Cherthala, Panavally, Kerala 688526, India",688526,Cherthala,Alappuzha,KERALA
202,ANCHUTHARA FOOD PRODUCTS,"MLA Rd, Poochakkal, Cherthala, Panavally, Kerala 688526, India",688526,Cherthala,Alappuzha,KERALA
203,ANCHUTHENGIL AGRI SUPPLY,"Anchuthengu, Kerala, India",686012,Kottayam,Kottayam,KERALA
204,ANCHUTHENGIL AGRI SUPPLY,"Anchuthengu, Kerala, India",686012,Kottayam,Kottayam,KERALA
205,ANCHUTHENGIL AGRI SUPPLY,"Anchuthengu, Kerala, India",686012,Kottayam,Kottayam,KERALA
206,ANGEL CASHEWS,"2QHX+CR5, Thalavoor, Kerala 691560, India",691560,Kottarakara,Kollam,KERALA
207,ANGEL CASHEWS,"2QHX+CR5, Thalavoor, Kerala 691560, India",691560,Kottarakkara,Kollam,KERALA
208,ANGEL CASHEWS,"2QHX+CR5, Thalavoor, Kerala 691560, India",691560,Kottarakkara,Kollam,KERALA
209,ANJALA EXPORTS,"VIP Nagar Pandian Nagar East Tiruppur, PN Rd, Mummoorthi Nagar, Tiruppur, Tamil Nadu 641602, India",641602,Tiruppur,Coimbatore,TAMIL NADU
210,ANJALA EXPORTS,"VIP Nagar Pandian Nagar East Tiruppur, PN Rd, Mummoorthi Nagar, Tiruppur, Tamil Nadu 641602, India",641602,Tiruppur,Coimbatore,TAMIL NADU
211,ANJALA EXPORTS,"VIP Nagar Pandian Nagar East Tiruppur, PN Rd, Mummoorthi Nagar, Tiruppur, Tamil Nadu 641602, India",641602,Tiruppur,Coimbatore,TAMIL NADU
212,ANJALA EXPORTS,"VIP Nagar Pandian Nagar East Tiruppur, PN Rd, Mummoorthi Nagar, Tiruppur, Tamil Nadu 641602, India",641602,Tiruppur,Coimbatore,TAMIL NADU
213,ANJIPARAMBIL ASSOCIATES,"Parambithara Rd, Panampilly Nagar, Kochi, Kerala 682036, India",682036,Ernakulam,Ernakulam,KERALA
214,ANTHONY GARMENTS,"No. 3, Athimarathottam, Sirupooluvapatti, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU
215,ANTHONY GARMENTS,"No. 3, Athimarathottam, Sirupooluvapatti, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU
216,ANTHONY GARMENTS,"No. 3, Athimarathottam, Sirupooluvapatti, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU
217,ANTHONY GARMENTS,"No. 3, Athimarathottam, Sirupooluvapatti, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU
218,ANTHONY GARMENTS,"No. 3, Athimarathottam, Sirupooluvapatti, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU
219,ANUGRAHA FASHION MILL P.LTD.,"Garmenting Division Unit-IINO.932 Dharapuram RoadVattamalai, PO, A.P, Pudur, Kangeyam, Tamil Nadu 638701, India",638701,Kangayam,Erode,TAMIL NADU
220,ANUGRAHA FASHION MILL P.LTD.,"Garmenting Division Unit-IINO.932 Dharapuram RoadVattamalai, PO, A.P, Pudur, Kangeyam, Tamil Nadu 638701, India",638701,Kangayam,Erode,TAMIL NADU
221,ANUGRAHA FASHION MILL P.LTD.,"Garmenting Division Unit-IINO.932 Dharapuram RoadVattamalai, PO, A.P, Pudur, Kangeyam, Tamil Nadu 638701, India",638701,Dharapuram,Erode,TAMIL NADU
222,ANUGRAHA FASHION MILL P.LTD.,"Garmenting Division Unit-IINO.932 Dharapuram RoadVattamalai, PO, A.P, Pudur, Kangeyam, Tamil Nadu 638701, India",638701,Kangayam,Erode,TAMIL NADU
223,ANUGRAHA FASHION MILL P.LTD.,"Garmenting Division Unit-IINO.932 Dharapuram RoadVattamalai, PO, A.P, Pudur, Kangeyam, Tamil Nadu 638701, India",638701,Kangeyam,Erode,TAMIL NADU
224,ANUGRAHA FASHION MILL P.LTD.,"Garmenting Division Unit-IINO.932 Dharapuram RoadVattamalai, PO, A.P, Pudur, Kangeyam, Tamil Nadu 638701, India",638701,Kangeyam,Erode,TAMIL NADU
225,ANUGRAHA FASHION MILL P.LTD.,"Garmenting Division Unit-IINO.932 Dharapuram RoadVattamalai, PO, A.P, Pudur, Kangeyam, Tamil Nadu 638701, India",638701,Kangayam,Erode,TAMIL NADU
226,ANUGRAHA FASHION MILL P.LTD.,"Garmenting Division Unit-IINO.932 Dharapuram RoadVattamalai, PO, A.P, Pudur, Kangeyam, Tamil Nadu 638701, India",638701,Kangayam,Erode,TAMIL NADU
227,ANUGRAHA FASHION MILL P.LTD.,"Garmenting Division Unit-IINO.932 Dharapuram RoadVattamalai, PO, A.P, Pudur, Kangeyam, Tamil Nadu 638701, India",638701,Kangeyam,Erode,TAMIL NADU
228,ANUGRAHA FASHION MILL P.LTD.,"Garmenting Division Unit-IINO.932 Dharapuram RoadVattamalai, PO, A.P, Pudur, Kangeyam, Tamil Nadu 638701, India",638701,Kangeyam,Erode,TAMIL NADU
229,ANUGRAHA FASHION MILL P.LTD.,"Garmenting Division Unit-IINO.932 Dharapuram RoadVattamalai, PO, A.P, Pudur, Kangeyam, Tamil Nadu 638701, India",638701,Dharapuram,Erode,TAMIL NADU
230,ANUGRAHA FASHION MILL P.LTD.,"Garmenting Division Unit-IINO.932 Dharapuram RoadVattamalai, PO, A.P, Pudur, Kangeyam, Tamil Nadu 638701, India",638701,Kangeyam,Erode,TAMIL NADU
231,ANUGRAHA FASHION MILL P.LTD.,"Garmenting Division Unit-IINO.932 Dharapuram RoadVattamalai, PO, A.P, Pudur, Kangeyam, Tamil Nadu 638701, India",638701,Kangayam,Erode,TAMIL NADU
232,ANUGRAHA FASHION MILL P.LTD.,"Garmenting Division Unit-IINO.932 Dharapuram RoadVattamalai, PO, A.P, Pudur, Kangeyam, Tamil Nadu 638701, India",638701,Kangayam,Erode,TAMIL NADU
233,ANUGRAHA FASHION MILL P.LTD.,"Garmenting Division Unit-IINO.932 Dharapuram RoadVattamalai, PO, A.P, Pudur, Kangeyam, Tamil Nadu 638701, India",638701,Kangayam,Erode,TAMIL NADU
234,ANUGRAHA FASHION MILL P.LTD.,"Garmenting Division Unit-IINO.932 Dharapuram RoadVattamalai, PO, A.P, Pudur, Kangeyam, Tamil Nadu 638701, India",638701,Kangeyam,Erode,TAMIL NADU
235,ANUGRAHA FASHION MILL P.LTD.,"Garmenting Division Unit-IINO.932 Dharapuram RoadVattamalai, PO, A.P, Pudur, Kangeyam, Tamil Nadu 638701, India",638701,Kangayam,Erode,TAMIL NADU
236,ANUGRAHA FASHION MILL P.LTD.,"Garmenting Division Unit-IINO.932 Dharapuram RoadVattamalai, PO, A.P, Pudur, Kangeyam, Tamil Nadu 638701, India",638701,Kangayam,Erode,TAMIL NADU
237,ANUGRAHA FASHION MILL P.LTD.,"Garmenting Division Unit-IINO.932 Dharapuram RoadVattamalai, PO, A.P, Pudur, Kangeyam, Tamil Nadu 638701, India",638701,Kangayam,Erode,TAMIL NADU
238,ANUGRAHA FASHION MILL P.LTD.,"Garmenting Division Unit-IINO.932 Dharapuram RoadVattamalai, PO, A.P, Pudur, Kangeyam, Tamil Nadu 638701, India",638701,Kangayam,Erode,TAMIL NADU
239,ANUSAM APPARELS,"Vengamedu, Poyampalayam, Chettipalayam, Tiruppur, Tamil Nadu 641602, India",641602,Tiruppur,Coimbatore,TAMIL NADU
240,ANUSAM APPARELS,"Vengamedu, Poyampalayam, Chettipalayam, Tiruppur, Tamil Nadu 641602, India",641602,Tiruppur,Coimbatore,TAMIL NADU
241,ANUSAM APPARELS,"Vengamedu, Poyampalayam, Chettipalayam, Tiruppur, Tamil Nadu 641602, India",641602,Tiruppur,Coimbatore,TAMIL NADU
242,ANUSAM APPARELS,"Vengamedu, Poyampalayam, Chettipalayam, Tiruppur, Tamil Nadu 641602, India",641602,Tiruppur,Coimbatore,TAMIL NADU
243,AQUA GENO EXIM,"V872+GG9, Keltron Rd, Aroor gram panchayat, Kochi, Kerala 688534, India",688534,Cherthla,Alappuzha,KERALA
244,AQUA SEAFOOD(INDIA)P.LTD.,"22/1177, Aroor - Thoppumpady Rd, N.H. 47, Edakochi, Kochi, Kerala 682010, India",682010,Kochi,Ernakulam,KERALA
245,ARANI EXPORTS,"Arani, Tamil Nadu, India",682024,Ernakulam,Ernakulam,KERALA
246,ARANI EXPORTS,"Arani, Tamil Nadu, India",682024,Ernakulam,Ernakulam,KERALA
247,ARASAN ALUMINIUM INDUSTRIES,"4, Thiruthangal Rd, Thiruthangal, Sivakasi, Tamil Nadu 626123, India",626123,Sivakasi,Virudhunagar,TAMIL NADU
248,ARASAN ALUMINIUM INDUSTRIES,"4, Thiruthangal Rd, Thiruthangal, Sivakasi, Tamil Nadu 626123, India",626123,Sivakasi,Virudhunagar,TAMIL NADU
249,ARASAN ALUMINIUM INDUSTRIES,"4, Thiruthangal Rd, Thiruthangal, Sivakasi, Tamil Nadu 626123, India",626123,Sivakasi,Virudhunagar,TAMIL NADU
250,ARASAN ALUMINIUM INDUSTRIES,"4, Thiruthangal Rd, Thiruthangal, Sivakasi, Tamil Nadu 626123, India",626123,Sivakasi,Virudhunagar,TAMIL NADU
251,ARBEE AGENCIES,"Thattaveli Palam, Velloor, Kerala 686605, India",686605,Vaikom,Kottayam,KERALA
252,ARBEE AGENCIES,"Thattaveli Palam, Velloor, Kerala 686605, India",686605,Vaikom,Kottayam,KERALA
253,ARBEE AGENCIES,"Thattaveli Palam, Velloor, Kerala 686605, India",686605,Vaikom,Kottayam,KERALA
254,ARBEE AGENCIES,"Thattaveli Palam, Velloor, Kerala 686605, India",686605,Vaikom,Kottayam,KERALA
255,ARBEE AGENCIES,"Thattaveli Palam, Velloor, Kerala 686605, India",686605,Vaikom,Kottayam,KERALA
256,ARBEE AGENCIES,"Thattaveli Palam, Velloor, Kerala 686605, India",686605,Vaikom,Kottayam,KERALA
257,ARBEE AGENCIES,"Thattaveli Palam, Velloor, Kerala 686605, India",686605,Vaikom,Kottayam,KERALA
258,ARBEE AGENCIES,"Thattaveli Palam, Velloor, Kerala 686605, India",686605,Vaikom,Kottayam,KERALA
259,ARBEE AGENCIES,"Thattaveli Palam, Velloor, Kerala 686605, India",686605,Vaikom,Kottayam,KERALA
260,AREM FASHIONS,"S.F.no 56, Dhanas industrial complex Kasipalayam, Main Rd, Kallangadu, Nallur, Tiruppur, Tamil Nadu 641606, India",641606,Tiruppur,Coimbatore,TAMIL NADU
261,AREM FASHIONS,"S.F.no 56, Dhanas industrial complex Kasipalayam, Main Rd, Kallangadu, Nallur, Tiruppur, Tamil Nadu 641606, India",641606,Tirupur,Coimbatore,TAMIL NADU
262,AREM FASHIONS,"S.F.no 56, Dhanas industrial complex Kasipalayam, Main Rd, Kallangadu, Nallur, Tiruppur, Tamil Nadu 641606, India",641606,Tirupur,Coimbatore,TAMIL NADU
263,AREM FASHIONS,"S.F.no 56, Dhanas industrial complex Kasipalayam, Main Rd, Kallangadu, Nallur, Tiruppur, Tamil Nadu 641606, India",641606,Tirupur,Coimbatore,TAMIL NADU
264,AREM FASHIONS,"S.F.no 56, Dhanas industrial complex Kasipalayam, Main Rd, Kallangadu, Nallur, Tiruppur, Tamil Nadu 641606, India",641606,Tiruppur,Coimbatore,TAMIL NADU
265,AREM FASHIONS,"S.F.no 56, Dhanas industrial complex Kasipalayam, Main Rd, Kallangadu, Nallur, Tiruppur, Tamil Nadu 641606, India",641606,Tiruppur,Coimbatore,TAMIL NADU
266,AREM FASHIONS,"S.F.no 56, Dhanas industrial complex Kasipalayam, Main Rd, Kallangadu, Nallur, Tiruppur, Tamil Nadu 641606, India",641606,Tiruppur,Coimbatore,TAMIL NADU
267,ARMSTRONG KNITTING MILLS (P) LTD.,"61-C, Saminathapuram 2nd street, Anupparpalayam, Velampalayam, Tiruppur, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU
268,ARMSTRONG KNITTING MILLS (P) LTD.,"61-C, Saminathapuram 2nd street, Anupparpalayam, Velampalayam, Tiruppur, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU
269,ARMSTRONG KNITTING MILLS (P) LTD.,"61-C, Saminathapuram 2nd street, Anupparpalayam, Velampalayam, Tiruppur, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU
270,AROMATO EXIM P.LTD.,"458X+7CV, Olavara - Payyanur Rd, Thrikaripur, Kerala 670307, India",670307,Taliparamba,Kannur,KERALA
271,AROMATO EXIM P.LTD.,"458X+7CV, Olavara - Payyanur Rd, Thrikaripur, Kerala 670307, India",670307,,Kannur,KERALA
272,AROMATO EXIM P.LTD.,"458X+7CV, Olavara - Payyanur Rd, Thrikaripur, Kerala 670307, India",670307,Taliparamba,Kannur,KERALA
273,AROMATO EXIM P.LTD.,"458X+7CV, Olavara - Payyanur Rd, Thrikaripur, Kerala 670307, India",670307,Taliparamba,Kannur,KERALA
274,AROMATO EXIM P.LTD.,"458X+7CV, Olavara - Payyanur Rd, Thrikaripur, Kerala 670307, India",670307,Taliparamba,Kannur,KERALA
275,AROMATO EXIM P.LTD.,"458X+7CV, Olavara - Payyanur Rd, Thrikaripur, Kerala 670307, India",670307,Taliparamba,Kannur,KERALA
276,AROMATO EXIM P.LTD.,"458X+7CV, Olavara - Payyanur Rd, Thrikaripur, Kerala 670307, India",670307,Taliparamba,Kannur,KERALA
277,AROMATO EXIM P.LTD.,"458X+7CV, Olavara - Payyanur Rd, Thrikaripur, Kerala 670307, India",670307,Taliparamba,Kannur,KERALA
278,AROMATO EXIM P.LTD.,"458X+7CV, Olavara - Payyanur Rd, Thrikaripur, Kerala 670307, India",670307,Taliparamba,Kannur,KERALA
279,AROMATO EXIM P.LTD.,"458X+7CV, Olavara - Payyanur Rd, Thrikaripur, Kerala 670307, India",670307,Taliparamba,Kannur,KERALA
280,AROMATO EXIM P.LTD.,"458X+7CV, Olavara - Payyanur Rd, Thrikaripur, Kerala 670307, India",670307,Taliparamba,Kannur,KERALA
281,AROMATO EXIM P.LTD.,"458X+7CV, Olavara - Payyanur Rd, Thrikaripur, Kerala 670307, India",670307,Taliparamba,Kannur,KERALA
282,AROMATO EXIM P.LTD.,"458X+7CV, Olavara - Payyanur Rd, Thrikaripur, Kerala 670307, India",670307,Taliparamba,Kannur,KERALA
